id,status,changetime,description,reporter,story_priority,resolution,time,remaining_time,summary,keywords,drp_resources,milestone,owner,rd_points,sprint,type
403,closed,2016-08-27 01:06:05.724446+00:00,,po,,,2016-08-26 12:56:54.048383+00:00,,Testar a integração do aplicativo com a base de dados,,,milestone1,Wellington,,SPRINT 6,task
404,closed,2016-08-27 00:36:53.111074+00:00,,po,Linear,,2016-08-26 12:57:18.203089+00:00,,Como Desenvolvedor desejo gerar CRUD de pontos de interesse integrado com o serviços para gerar a massa de dados para o aplicativo,,,milestone1,Eduardo,3,SPRINT 6,story
405,closed,2016-08-27 01:06:08.242772+00:00,,po,,,2016-08-26 12:58:39.824205+00:00,,Implementar o cadastro dos tipos de ponto de interesse,,,milestone1,Eduardo,,SPRINT 6,task
406,closed,2016-08-27 01:06:10.322338+00:00,,po,,,2016-08-26 12:58:56.738675+00:00,,Implementar a listagem dos tipos de ponto de interesse,,,milestone1,Eduardo,,SPRINT 6,task
407,closed,2016-08-27 01:06:12.293447+00:00,,po,,,2016-08-26 12:59:04.570006+00:00,,Implementar a edição dos tipos de ponto de interesse,,,milestone1,Eduardo,,SPRINT 6,task
408,closed,2016-08-27 01:06:14.258721+00:00,,po,,,2016-08-26 12:59:12.285389+00:00,,Implementar a exclusão dos tipos de ponto de interesse,,,milestone1,Eduardo,,SPRINT 6,task
409,closed,2016-08-27 01:06:16.347788+00:00,,po,,,2016-08-26 12:59:21.584809+00:00,,Testar o CRUD de tipos de ponto de interesse,,,milestone1,Eduardo,,SPRINT 6,task
410,closed,2016-08-27 01:05:44.604771+00:00,,po,,,2016-08-26 12:59:31.319986+00:00,,Alimentar a base de dados com os pontos de interesse que serão utilizadas no aplicativo,,,milestone1,Eduardo,,SPRINT 6,task
411,closed,2016-08-27 01:05:41.104318+00:00,,po,,,2016-08-26 12:59:40.040739+00:00,,Testar a integração do aplicativo com a base de dados,,,milestone1,Eduardo,,SPRINT 6,task
412,closed,2016-08-27 00:36:56.815848+00:00,,po,Linear,,2016-08-26 13:02:38.912778+00:00,,Como Desenvolvedor desejo gerar CRUD de tipos de transporte integrado com o serviços para gerar a massa de dados para o aplicativo,,,milestone1,Jaqueline,3,SPRINT 6,story
413,closed,2016-08-27 01:05:39.068931+00:00,,po,,,2016-08-26 13:02:48.606188+00:00,,Implementar o cadastro dos tipos de transporte,,,milestone1,Jaqueline,,SPRINT 6,task
414,closed,2016-08-27 01:05:36.761002+00:00,,po,,,2016-08-26 13:03:50.635276+00:00,,Implementar a listagem dos tipos de transporte,,,milestone1,Jaqueline,,SPRINT 6,task
415,closed,2016-08-27 01:05:34.391438+00:00,,po,,,2016-08-26 13:04:00.558144+00:00,,Implementar a edição dos tipos de transporte,,,milestone1,Jaqueline,,SPRINT 6,task
416,closed,2016-08-27 01:05:32.188971+00:00,,po,,,2016-08-26 13:04:10.598040+00:00,,Implementar a exclusão dos tipos de transporte,,,milestone1,Jaqueline,,SPRINT 6,task
417,closed,2016-08-27 01:05:29.609368+00:00,,po,,,2016-08-26 13:04:22.944854+00:00,,Testar o CRUD de tipos de transporte,,,milestone1,Jaqueline,,SPRINT 6,task
418,closed,2016-08-27 01:05:27.443135+00:00,,po,,,2016-08-26 13:04:33.341518+00:00,,Alimentar a base de dados com os Tipo de Transporte que serão utilizadas no aplicativo,,,milestone1,Jaqueline,,SPRINT 6,task
419,closed,2016-08-27 01:05:25.683090+00:00,,po,,,2016-08-26 13:04:46.037371+00:00,,Testar a integração do aplicativo com a base de dados,,,milestone1,Jaqueline,,SPRINT 6,task
420,closed,2016-08-27 00:37:21.212874+00:00,,po,Linear,,2016-08-26 13:05:44.777464+00:00,,Como Desenvolvedor desejo gerar CRUD de transporte integrado com o serviços para gerar a massa de dados para o aplicativo,,,milestone1,Vitor,3,SPRINT 6,story
421,closed,2016-08-27 01:05:17.588365+00:00,,po,,,2016-08-26 13:05:55.553464+00:00,,Implementar o cadastro dos Transporte,,,milestone1,Vitor,,SPRINT 6,task
422,closed,2016-08-27 01:05:09.126965+00:00,,po,,,2016-08-26 13:06:04.337813+00:00,,Implementar a listagem dos Transporte,,,milestone1,Vitor,,SPRINT 6,task
423,closed,2016-08-27 01:05:06.998947+00:00,,po,,,2016-08-26 13:06:12.791348+00:00,,Implementar a edição dos Transporte,,,milestone1,Vitor,,SPRINT 6,task
424,closed,2016-08-27 01:05:05.053051+00:00,,po,,,2016-08-26 13:06:21.159595+00:00,,Implementar a exclusão dos Transporte,,,milestone1,Vitor,,SPRINT 6,task
425,closed,2016-08-27 01:05:02.967653+00:00,,po,,,2016-08-26 13:06:29.353392+00:00,,Testar o CRUD de Transporte,,,milestone1,Vitor,,SPRINT 6,task
426,closed,2016-08-27 01:05:00.492980+00:00,,po,,,2016-08-26 13:06:38.434824+00:00,,Alimentar a base de dados com os Transportes que serão utilizadas no aplicativo,,,milestone1,Vitor,,SPRINT 6,task
427,closed,2016-08-27 01:04:57.892348+00:00,,po,,,2016-08-26 13:06:49.930717+00:00,,Testar a integração do aplicativo com a base de dados,,,milestone1,Vitor,,SPRINT 6,task
428,closed,2016-08-27 00:37:54.726845+00:00,,po,Mandatory,,2016-08-26 13:07:46.402410+00:00,,Como desenvolvedor desejo fazer a refatoração do código para a nova versão do Angular 2 (rc4 - rc5),,,milestone1,Paul,5,SPRINT 6,story
429,closed,2016-08-27 01:04:55.387075+00:00,,po,,,2016-08-26 13:07:54.816693+00:00,,Fazer levantamento de módulos afetados,,,milestone1,Paul,,SPRINT 6,task
430,closed,2016-08-27 01:04:52.864507+00:00,,po,,,2016-08-26 13:08:01.757564+00:00,,Corrigir módulos com erro,,,milestone1,Paul,,SPRINT 6,task
431,closed,2016-08-27 01:04:50.922245+00:00,,po,,,2016-08-26 13:08:08.597750+00:00,,Testar módulos corrigidos,,,milestone1,Paul,,SPRINT 6,task
432,closed,2016-08-27 00:58:17.921760+00:00,,po,Mandatory,,2016-08-26 13:09:12.860951+00:00,,Como desenvolvedor desejo integrar os plugins de geolocalização para pontos de interesse,,,milestone1,Paul,8,SPRINT 6,story
433,closed,2016-08-27 01:04:48.679382+00:00,,po,,,2016-08-26 13:09:20.746213+00:00,,Fazer integração do plugin de geolocalização,,,milestone1,Paul,,SPRINT 6,task
434,closed,2016-08-27 01:04:45.193869+00:00,,po,,,2016-08-26 13:09:28.038354+00:00,,Fazer integração do plugin do google maps,,,milestone1,Paul,,SPRINT 6,task
435,closed,2016-08-27 01:04:43.373467+00:00,,po,,,2016-08-26 13:09:35.632480+00:00,,Fazer integração do plugin google places,,,milestone1,Paul,,SPRINT 6,task
436,closed,2016-08-27 01:04:41.567475+00:00,,po,,,2016-08-26 13:09:49.773959+00:00,,Testar plugins integrados nos momentos de inserção de locais,,,milestone1,Everton,,SPRINT 6,task
442,closed,2016-08-27 01:10:51.136863+00:00,,po,,,2016-08-27 01:00:01.923485+00:00,,Como desenvolvedor desejo implementar opção de  favorito para os pontos de interesse,,,milestone1,Paul,8,SPRINT 6,story
444,closed,2016-08-27 01:28:41.137307+00:00,,po,,,2016-08-27 01:14:38.228588+00:00,,Criar Listagem dos tipos de pontos de interesse,,,milestone1,Paul,,SPRINT 6,task
443,closed,2016-08-27 01:28:38.033222+00:00,,po,,,2016-08-27 01:11:19.986193+00:00,,Criar Listagem dos pontos de interesse adicionados,,,milestone1,Paul,,SPRINT 6,task
445,closed,2016-08-27 01:28:34.769404+00:00,,po,,,2016-08-27 01:16:10.834609+00:00,,"Criar botão para ""favoritar"" o ponto de interesse",,,milestone1,Paul,,SPRINT 6,task
446,assigned,2016-08-27 01:28:33.149133+00:00,,po,,,2016-08-27 01:16:54.682391+00:00,,Como desenvolvedor desejo organizar a documentação existente até o momento com o modelo disponibilizado,,,milestone1,Eduardo,,SPRINT 6,story
447,closed,2016-08-27 01:33:10.459862+00:00,,po,,,2016-08-27 01:32:46.541002+00:00,,Testar funcionalidade,,,milestone1,Paul,,SPRINT 6,task
